"","SubID","trial_num","pUP","stock_outcome","choice","outcome","rt","tally"
"1",1,1,0.493758553266525,-1,0,1,2515,1
"2",1,2,0.52310860795234,-1,0,1,1002,2
"3",1,3,0.563027531476936,1,0,-1,973,1
"4",1,4,0.596121765318087,1,0,-1,659,0
"5",1,5,0.623124270589171,1,0,-1,4490,-1
"6",1,6,0.722037404168852,-1,1,-1,1474,-2
"7",1,7,0.796106584150052,1,0,-1,909,-3
"8",1,8,0.848650253704501,1,1,1,4509,-2
"9",1,9,0.846964145324319,-1,1,-1,1234,-3
"10",1,10,0.861725482974161,NA,NA,NA,NA,NA
"11",1,11,0.859243621537665,1,0,-1,1416,-4
"12",1,12,0.697664951318256,1,0,-1,1026,-5
"13",1,13,0.736955551331583,-1,1,-1,3077,-6
"14",1,14,0.667419381618967,1,0,-1,651,-7
"15",1,15,0.70780483987874,1,1,1,1412,-6
"16",1,16,0.786019011065941,1,1,1,1151,-5
"17",1,17,0.697134479228133,1,1,1,1029,-4
"18",1,18,0.660075191001824,1,1,1,313,-3
"19",1,19,0.53189433355538,1,1,1,448,-2
"20",1,20,0.530446371175815,-1,1,-1,655,-3
"21",1,21,0.487300994508908,1,1,1,2979,-2
"22",1,22,0.449824319956818,-1,1,-1,1574,-3
"23",1,23,0.465844189359286,1,0,-1,1645,-4
"24",1,24,0.387124601495542,-1,1,-1,559,-5
"25",1,25,0.249312320396463,-1,1,-1,563,-6
"26",1,26,0.251390264539417,-1,0,1,489,-5
"27",1,27,0.308981023947932,-1,0,1,569,-4
"28",1,28,0.337152829364142,-1,0,1,947,-3
"29",1,29,0.433250179274677,1,0,-1,968,-4
"30",1,30,0.413381989483701,1,0,-1,926,-5
"31",1,31,0.320597772473285,1,1,1,1666,-4
"32",1,32,0.294417937079353,-1,1,-1,622,-5
"33",1,33,0.387703036010136,1,1,1,687,-4
"34",1,34,0.291649443999266,1,1,1,1806,-3
"35",1,35,0.188973094803275,-1,1,-1,557,-4
"36",1,36,0.147840908226028,-1,0,1,2101,-3
"37",2,1,0.460632581217214,1,1,1,1307,1
"38",2,2,0.501094693193232,-1,1,-1,1232,0
"39",2,3,0.497113166550534,1,0,-1,472,-1
"40",2,4,0.487883935509536,-1,0,1,672,0
"41",2,5,0.486195874255771,-1,0,1,1103,1
"42",2,6,0.413398539509888,-1,0,1,400,2
"43",2,7,0.346782871292478,-1,0,1,495,3
"44",2,8,0.274173627096395,1,0,-1,296,2
"45",2,9,0.328909414491363,-1,1,-1,312,1
"46",2,10,0.420879497171924,-1,0,1,416,2
"47",2,11,0.408543849078259,-1,0,1,289,3
"48",2,12,0.406118721641442,-1,0,1,392,4
"49",2,13,0.352121833773694,-1,0,1,232,5
"50",2,14,0.254678624128085,-1,0,1,296,6
"51",2,15,0.189655956030767,-1,0,1,423,7
"52",2,16,0.170829007380734,-1,0,1,336,8
"53",2,17,0.291843504800742,-1,0,1,288,9
"54",2,18,0.472403283847519,1,0,-1,304,8
"55",2,19,0.42985539326679,1,0,-1,280,7
"56",2,20,0.539325518088073,1,1,1,248,8
"57",2,21,0.536078213010727,1,1,1,328,9
"58",2,22,0.606817615307148,1,1,1,368,10
"59",2,23,0.663332746090291,1,1,1,343,11
"60",2,24,0.581632177993533,1,1,1,432,12
"61",2,25,0.624759044461087,1,1,1,4784,13
"62",2,26,0.606627875951808,1,1,1,352,14
"63",2,27,0.649517731947435,1,1,1,440,15
"64",2,28,0.46528261507658,1,1,1,352,16
"65",2,29,0.468376563876144,-1,1,-1,336,15
"66",2,30,0.488737496673406,-1,0,1,3887,16
"67",2,31,0.586284637625285,NA,NA,NA,NA,NA
"68",2,32,0.601694767895302,1,0,-1,4703,15
"69",2,33,0.750563145222256,1,1,1,320,16
"70",2,34,0.792679240259055,1,1,1,248,17
"71",2,35,0.7831899248789,1,1,1,208,18
"72",2,36,0.726283211452178,-1,1,-1,247,17
"73",3,1,0.571737702516839,-1,0,1,2735,1
"74",3,2,0.665652861848425,NA,NA,NA,NA,NA
"75",3,3,0.590393122244927,1,0,-1,846,0
"76",3,4,0.622283488154842,1,1,1,431,1
"77",3,5,0.767358178726608,-1,1,-1,518,0
"78",3,6,0.819087627542101,1,0,-1,299,-1
"79",3,7,0.7865896772943,1,1,1,478,0
"80",3,8,0.81877520815479,-1,0,1,534,1
"81",3,9,0.87264084330826,1,1,1,299,2
"82",3,10,0.859060999319787,-1,1,-1,555,1
"83",3,11,0.82733158079564,1,1,1,487,2
"84",3,12,0.750121788395374,1,1,1,565,3
"85",3,13,0.683214448606637,-1,0,1,329,4
"86",3,14,0.640511116625584,-1,1,-1,438,3
"87",3,15,0.543950991284574,-1,1,-1,400,2
"88",3,16,0.518483102250723,1,0,-1,299,1
"89",3,17,0.500738035500201,1,1,1,409,2
"90",3,18,0.479690168705253,1,1,1,783,3
"91",3,19,0.410948763392932,-1,0,1,418,4
"92",3,20,0.441784804007479,-1,1,-1,481,3
"93",3,21,0.451908192556202,-1,1,-1,707,2
"94",3,22,0.372416376701035,NA,NA,NA,NA,NA
"95",3,23,0.423095509067797,-1,1,-1,957,1
"96",3,24,0.421948279073424,-1,1,-1,572,0
"97",3,25,0.313707952117939,-1,0,1,735,1
"98",3,26,0.274541431707316,1,0,-1,423,0
"99",3,27,0.254208543749008,-1,1,-1,282,-1
"100",3,28,0.175514977838329,1,1,1,275,0
"101",3,29,0.136779844948308,1,0,-1,628,-1
"102",3,30,0.2140234609724,1,1,1,363,0
"103",3,31,0.128162052390882,-1,0,1,350,1
"104",3,32,0.131252250670306,-1,0,1,504,2
"105",3,33,0.112599782018884,-1,0,1,332,3
"106",3,34,0.13026544225785,-1,1,-1,281,2
"107",3,35,0.131023188869651,-1,1,-1,266,1
"108",3,36,0.109836075856107,-1,0,1,299,2
"109",4,1,0.475014253379777,-1,1,-1,1292,-1
"110",4,2,0.581889068543466,-1,1,-1,2048,-2
"111",4,3,0.55854108750894,1,0,-1,640,-3
"112",4,4,0.555624044355025,1,1,1,336,-2
"113",4,5,0.526874261562848,1,1,1,559,-1
"114",4,6,0.575118304294897,1,1,1,481,0
"115",4,7,0.663121307252977,-1,0,1,367,1
"116",4,8,0.757173592727348,1,0,-1,368,0
"117",4,9,0.807372201575617,1,1,1,367,1
"118",4,10,0.86627303033648,1,0,-1,417,0
"119",4,11,0.834102143342889,1,1,1,288,1
"120",4,12,0.813821155629401,1,0,-1,367,0
"121",4,13,0.765809569396772,1,0,-1,320,-1
"122",4,14,0.648262287633812,1,1,1,321,0
"123",4,15,0.598896182589721,1,1,1,496,1
"124",4,16,0.58973152174995,1,1,1,288,2
"125",4,17,0.518866360769635,1,1,1,272,3
"126",4,18,0.452747861781235,1,1,1,272,4
"127",4,19,0.420296189757697,-1,1,-1,288,3
"128",4,20,0.460736234974975,1,0,-1,352,2
"129",4,21,0.358110249035357,-1,1,-1,320,1
"130",4,22,0.329489190199373,-1,0,1,352,2
"131",4,23,0.233756099075315,-1,0,1,592,3
"132",4,24,0.25683836416219,-1,0,1,336,4
"133",4,25,0.251766530938533,-1,0,1,433,5
"134",4,26,0.184596376467049,-1,0,1,369,6
"135",4,27,0.127458755533908,-1,0,1,321,7
"136",4,28,0.145029019768891,-1,0,1,351,8
"137",4,29,0.188146520162033,-1,0,1,463,9
"138",4,30,0.242338904582791,-1,0,1,416,10
"139",4,31,0.324219955008783,-1,0,1,609,11
"140",4,32,0.28405764978697,-1,0,1,513,12
"141",4,33,0.310397675593348,-1,0,1,432,13
"142",4,34,0.299713273848637,1,0,-1,384,12
"143",4,35,0.242265170331372,1,1,1,368,13
"144",4,36,0.362479657137298,-1,1,-1,401,12
"145",5,1,0.529818813456222,1,1,1,2092,1
"146",5,2,0.456905255764446,1,1,1,426,2
"147",5,3,0.426325299165686,-1,1,-1,388,1
"148",5,4,0.400091471574047,-1,1,-1,364,0
"149",5,5,0.583512381275651,1,1,1,918,1
"150",5,6,0.700759915699503,-1,1,-1,396,0
"151",5,7,0.665881255456705,NA,NA,NA,NA,NA
"152",5,8,0.71539930834295,1,1,1,1154,1
"153",5,9,0.810829166583044,1,1,1,582,2
"154",5,10,0.860953735165457,1,1,1,279,3
"155",5,11,0.871692466092333,-1,1,-1,326,2
"156",5,12,0.697077025765212,1,0,-1,310,1
"157",5,13,0.64577742074237,1,1,1,458,2
"158",5,14,0.635163790820554,1,1,1,407,3
"159",5,15,0.588824895309996,1,1,1,494,4
"160",5,16,0.514081281810023,-1,0,1,325,5
"161",5,17,0.493497204997668,-1,0,1,341,6
"162",5,18,0.503017373760849,-1,0,1,338,7
"163",5,19,0.534813253057028,-1,0,1,323,8
"164",5,20,0.483684121698925,1,1,1,338,9
"165",5,21,0.444611127653437,-1,1,-1,284,8
"166",5,22,0.515885788605472,1,0,-1,335,7
"167",5,23,0.447807264246451,-1,0,1,381,8
"168",5,24,0.384597931974976,-1,0,1,395,9
"169",5,25,0.224966500126256,1,0,-1,334,8
"170",5,26,0.244293085133551,-1,1,-1,34,7
"171",5,27,0.280493991079983,1,1,1,340,8
"172",5,28,0.323823579517685,-1,1,-1,373,7
"173",5,29,0.347114118193363,-1,1,-1,512,6
"174",5,30,0.283148938597073,-1,0,1,590,7
"175",5,31,0.307357809488274,-1,0,1,323,8
"176",5,32,0.292906539078354,-1,0,1,388,9
"177",5,33,0.258354664256298,-1,1,-1,314,8
"178",5,34,0.201353155776273,-1,1,-1,307,7
"179",5,35,0.155680444398687,-1,1,-1,314,6
"180",5,36,0.115277200289423,-1,0,1,463,7
"181",6,1,0.408205487206578,-1,1,-1,1809,-1
"182",6,2,0.460359425067075,-1,0,1,448,0
"183",6,3,0.502782800515964,-1,0,1,272,1
"184",6,4,0.531193400273492,-1,0,1,271,2
"185",6,5,0.536696621803707,1,0,-1,351,1
"186",6,6,0.509124070076235,-1,1,-1,16,0
"187",6,7,0.4839697948954,-1,0,1,96,1
"188",6,8,0.337258909261039,1,0,-1,288,0
"189",6,9,0.154730562894232,-1,1,-1,1392,-1
"190",6,10,0.138076010387343,-1,0,1,304,0
"191",6,11,0.208161265049509,-1,0,1,320,1
"192",6,12,0.283392424861587,-1,0,1,384,2
"193",6,13,0.334043789808541,-1,0,1,272,3
"194",6,14,0.374419497147848,-1,0,1,368,4
"195",6,15,0.399086522371803,-1,0,1,256,5
"196",6,16,0.439385984045832,1,0,-1,512,4
"197",6,17,0.441106062021816,1,0,-1,224,3
"198",6,18,0.447039944807566,-1,1,-1,368,2
"199",6,19,0.502069719013452,1,1,1,256,3
"200",6,20,0.665316618363691,1,1,1,287,4
"201",6,21,0.59404072198809,1,1,1,352,5
"202",6,22,0.555774755043053,-1,1,-1,368,4
"203",6,23,0.540715580775094,1,1,1,320,5
"204",6,24,0.610508292582018,-1,1,-1,272,4
"205",6,25,0.680176364857354,-1,1,-1,304,3
"206",6,26,0.791121227695055,1,0,-1,208,2
"207",6,27,0.6892247060378,1,0,-1,320,1
"208",6,28,0.667577183168271,-1,1,-1,208,0
"209",6,29,0.626465513465011,1,1,1,48,1
"210",6,30,0.729480770805175,1,1,1,256,2
"211",6,31,0.650061177363269,1,1,1,320,3
"212",6,32,0.520365741736552,1,1,1,239,4
"213",6,33,0.68645921864614,-1,1,-1,336,3
"214",6,34,0.804887429289551,1,1,1,111,4
"215",6,35,0.808476252181351,1,1,1,384,5
"216",6,36,0.87671067264178,1,1,1,272,6
"217",8,1,0.503222104953602,-1,1,-1,1497,-1
"218",8,2,0.546256920505659,-1,0,1,676,0
"219",8,3,0.622161765479013,1,0,-1,664,-1
"220",8,4,0.724393123879477,1,1,1,345,0
"221",8,5,0.750298337008145,-1,1,-1,321,-1
"222",8,6,0.75317406349452,-1,0,1,377,0
"223",8,7,0.752740392552613,1,1,1,456,1
"224",8,8,0.693965090851624,1,1,1,346,2
"225",8,9,0.74272357128745,1,0,-1,387,1
"226",8,10,0.708868818456519,-1,0,1,371,2
"227",8,11,0.74253839091778,1,0,-1,298,1
"228",8,12,0.652189261197475,1,1,1,582,2
"229",8,13,0.612289413131943,1,0,-1,342,1
"230",8,14,0.757215598046744,1,1,1,694,2
"231",8,15,0.63755533172038,1,0,-1,323,1
"232",8,16,0.638664793054867,-1,0,1,771,2
"233",8,17,0.57682290362504,1,0,-1,466,1
"234",8,18,0.503578324893324,-1,0,1,615,2
"235",8,19,0.514404782219574,1,0,-1,428,1
"236",8,20,0.567239836473471,1,1,1,1836,2
"237",8,21,0.482912787029504,1,1,1,241,3
"238",8,22,0.418445233167449,-1,1,-1,325,2
"239",8,23,0.375460046882797,1,0,-1,261,1
"240",8,24,0.312547001892859,-1,1,-1,1149,0
"241",8,25,0.219989036396277,-1,1,-1,180,-1
"242",8,26,0.298156960494683,-1,1,-1,211,-2
"243",8,27,0.325534010611182,1,1,1,391,-1
"244",8,28,0.366537107906574,1,1,1,387,0
"245",8,29,0.370904469567053,1,0,-1,481,-1
"246",8,30,0.339121482053974,-1,0,1,509,0
"247",8,31,0.276676621933283,-1,0,1,647,1
"248",8,32,0.216339102355853,1,0,-1,649,0
"249",8,33,0.226735247043319,-1,1,-1,376,-1
"250",8,34,0.284905975214173,1,0,-1,16,-2
"251",8,35,0.286412428999078,1,0,-1,427,-3
"252",8,36,0.263716101040054,-1,0,1,505,-2
"253",9,1,0.579190244851634,1,1,1,3034,1
"254",9,2,0.521410793813609,1,1,1,655,2
"255",9,3,0.420519859090898,-1,1,-1,581,1
"256",9,4,0.371370619215545,-1,0,1,524,2
"257",9,5,0.414579229097136,-1,0,1,878,3
"258",9,6,0.550221200620791,-1,0,1,284,4
"259",9,7,0.647818176342569,1,1,1,958,5
"260",9,8,0.670260899901318,-1,1,-1,279,4
"261",9,9,0.70855244504836,-1,1,-1,2827,3
"262",9,10,0.709231169228221,1,0,-1,590,2
"263",9,11,0.667189400719979,-1,1,-1,393,1
"264",9,12,0.617725966553493,1,1,1,423,2
"265",9,13,0.608437671141251,1,1,1,576,3
"266",9,14,0.586586738035574,-1,1,-1,704,2
"267",9,15,0.642729817314088,1,0,-1,249,1
"268",9,16,0.693757825424749,1,0,-1,1172,0
"269",9,17,0.627932417390295,1,1,1,313,1
"270",9,18,0.604943314641813,1,1,1,4791,2
"271",9,19,0.546385221275571,1,1,1,919,3
"272",9,20,0.695550714181305,1,1,1,306,4
"273",9,21,0.386702148674197,-1,1,-1,279,3
"274",9,22,0.22822460528083,-1,1,-1,312,2
"275",9,23,0.192587178104177,1,1,1,583,3
"276",9,24,0.144566326797342,-1,1,-1,630,2
"277",9,25,0.106069627332545,-1,0,1,332,3
"278",9,26,0.127462551902705,-1,0,1,352,4
"279",9,27,0.289188021099494,-1,0,1,362,5
"280",9,28,0.305527560892403,1,0,-1,928,4
"281",9,29,0.355120888706693,-1,1,-1,305,3
"282",9,30,0.35849267986516,1,0,-1,296,2
"283",9,31,0.424937274182104,-1,1,-1,555,1
"284",9,32,0.377048468855316,1,1,1,609,2
"285",9,33,0.439405059322717,1,1,1,780,3
"286",9,34,0.55417543885304,1,1,1,551,4
"287",9,35,0.501351431833249,1,1,1,768,5
"288",9,36,0.522860142003378,1,1,1,707,6
"289",10,1,0.52304397886619,1,1,1,2393,1
"290",10,2,0.486583486208697,1,1,1,771,2
"291",10,3,0.505747321674755,1,1,1,506,3
"292",10,4,0.612129129133789,1,1,1,414,4
"293",10,5,0.636385839449261,1,1,1,639,5
"294",10,6,0.595615250540836,-1,1,-1,432,4
"295",10,7,0.609844416177788,-1,1,-1,463,3
"296",10,8,0.614308249681226,1,0,-1,1049,2
"297",10,9,0.547705059950471,-1,1,-1,330,1
"298",10,10,0.544227589628746,-1,1,-1,156,0
"299",10,11,0.649190144795847,-1,1,-1,2574,-1
"300",10,12,0.756140457582227,1,1,1,440,0
"301",10,13,0.775196309008807,-1,1,-1,692,-1
"302",10,14,0.699221208926854,-1,0,1,1038,0
"303",10,15,0.63504451768932,1,0,-1,336,-1
"304",10,16,0.672656661781785,1,1,1,446,0
"305",10,17,0.597908130376103,1,1,1,625,1
"306",10,18,0.619806914531179,-1,1,-1,685,0
"307",10,19,0.545647926315405,-1,1,-1,457,-1
"308",10,20,0.670622311499604,-1,1,-1,356,-2
"309",10,21,0.565886076063878,-1,1,-1,473,-3
"310",10,22,0.614423177687547,-1,0,1,304,-2
"311",10,23,0.532292039848754,-1,0,1,302,-1
"312",10,24,0.52547744968581,-1,0,1,287,0
"313",10,25,0.516964559437987,-1,0,1,259,1
"314",10,26,0.402846490547499,1,0,-1,347,0
"315",10,27,0.303078821109621,-1,0,1,1054,1
"316",10,28,0.42215988229667,-1,0,1,655,2
"317",10,29,0.34398278756724,1,0,-1,656,1
"318",10,30,0.360613086106822,1,0,-1,303,0
"319",10,31,0.309020869008633,1,1,1,382,1
"320",10,32,0.205505732319958,-1,1,-1,575,0
"321",10,33,0.229130940470623,-1,1,-1,543,-1
"322",10,34,0.325975523488905,1,0,-1,368,-2
"323",10,35,0.212365718910275,1,1,1,400,-1
"324",10,36,0.156503035364047,-1,1,-1,383,-2
"325",11,1,0.452366993539021,NA,NA,NA,NA,NA
"326",11,2,0.484634571072832,1,1,1,1090,1
"327",11,3,0.435778898505281,-1,1,-1,1197,0
"328",11,4,0.489490457810122,-1,0,1,1046,1
"329",11,5,0.477332077531844,-1,0,1,946,2
"330",11,6,0.499454867409695,1,1,1,772,3
"331",11,7,0.488155196664171,1,0,-1,735,2
"332",11,8,0.562365624785785,1,0,-1,967,1
"333",11,9,0.66982778469885,1,1,1,754,2
"334",11,10,0.797668590493241,1,1,1,1084,3
"335",11,11,0.775818748752787,1,1,1,528,4
"336",11,12,0.746042798429907,1,1,1,693,5
"337",11,13,0.717131441075789,1,1,1,465,6
"338",11,14,0.794180098006283,1,1,1,408,7
"339",11,15,0.815466934554524,1,1,1,648,8
"340",11,16,0.829816959376645,-1,1,-1,555,7
"341",11,17,0.815202718811957,1,0,-1,355,6
"342",11,18,0.871199176744679,1,1,1,507,7
"343",11,19,0.869995855908252,1,1,1,417,8
"344",11,20,0.733702042544529,1,1,1,303,9
"345",11,21,0.710108430974821,1,1,1,456,10
"346",11,22,0.690249763227858,1,1,1,425,11
"347",11,23,0.683901177962288,1,1,1,525,12
"348",11,24,0.434136720485218,-1,1,-1,641,11
"349",11,25,0.390931506034344,1,0,-1,431,10
"350",11,26,0.276247946336525,-1,1,-1,339,9
"351",11,27,0.332627183389866,-1,0,1,1381,10
"352",11,28,0.339466676080619,-1,0,1,435,11
"353",11,29,0.331507004104798,-1,0,1,429,12
"354",11,30,0.377184203953112,-1,0,1,477,13
"355",11,31,0.242145651427254,-1,0,1,520,14
"356",11,32,0.20105782534841,-1,0,1,375,15
"357",11,33,0.235173886191176,-1,0,1,460,16
"358",11,34,0.238526523540145,1,0,-1,494,15
"359",11,35,0.294925675526597,-1,1,-1,390,14
"360",11,36,0.303762555673768,-1,0,1,345,15
"361",12,1,0.574675818812102,-1,1,-1,1498,-1
"362",12,2,0.669224236157282,1,0,-1,447,-2
"363",12,3,0.684952096230408,-1,1,-1,1360,-3
"364",12,4,0.608267828205255,-1,1,-1,531,-4
"365",12,5,0.652893173348092,-1,0,1,492,-3
"366",12,6,0.614935399786818,1,0,-1,1074,-4
"367",12,7,0.575778129159729,-1,0,1,432,-3
"368",12,8,0.537666602581448,-1,1,-1,277,-4
"369",12,9,0.538654666060282,1,1,1,272,-3
"370",12,10,0.418747006271382,-1,0,1,560,-2
"371",12,11,0.447468360749868,-1,1,-1,288,-3
"372",12,12,0.343765395887741,-1,1,-1,280,-4
"373",12,13,0.230657846888327,-1,1,-1,328,-5
"374",12,14,0.234157916106185,-1,0,1,271,-4
"375",12,15,0.338366466107986,-1,0,1,288,-3
"376",12,16,0.341237362193768,1,0,-1,328,-4
"377",12,17,0.300366546445734,-1,1,-1,240,-5
"378",12,18,0.306183915850797,1,0,-1,10,-6
"379",12,19,0.305088737664739,1,0,-1,524,-7
"380",12,20,0.305464948627455,-1,1,-1,392,-8
"381",12,21,0.248739666642009,-1,0,1,352,-7
"382",12,22,0.128532723169886,1,0,-1,592,-8
"383",12,23,0.257819188634882,-1,1,-1,480,-9
"384",12,24,0.263483545184516,-1,0,1,256,-8
"385",12,25,0.347785947382747,-1,0,1,640,-7
"386",12,26,0.40476673079112,1,0,-1,383,-8
"387",12,27,0.443744155057762,-1,0,1,240,-7
"388",12,28,0.504638139549322,-1,0,1,256,-6
"389",12,29,0.545171466273417,-1,1,-1,272,-7
"390",12,30,0.572592913945081,-1,0,1,80,-6
"391",12,31,0.59918761690933,1,0,-1,223,-7
"392",12,32,0.645342107599064,1,0,-1,80,-8
"393",12,33,0.66337406169968,1,0,-1,264,-9
"394",12,34,0.762786369238948,1,0,-1,216,-10
"395",12,35,0.690308595228033,1,1,1,552,-9
"396",12,36,0.79985152560453,-1,1,-1,176,-10
"397",15,1,0.524528958043084,1,1,1,1066,1
"398",15,2,0.407109645417257,1,1,1,1086,2
"399",15,3,0.445394305171885,-1,1,-1,552,1
"400",15,4,0.491760669230736,-1,0,1,224,2
"401",15,5,0.487484214587417,-1,0,1,494,3
"402",15,6,0.576167791463133,1,1,1,504,4
"403",15,7,0.515922589967154,-1,0,1,272,5
"404",15,8,0.537092418839332,-1,0,1,303,6
"405",15,9,0.513881797230615,1,0,-1,295,5
"406",15,10,0.582493123083095,1,1,1,367,6
"407",15,11,0.675891458133626,1,1,1,632,7
"408",15,12,0.736387433780332,1,1,1,1190,8
"409",15,13,0.678682385168315,-1,0,1,240,9
"410",15,14,0.813868323327272,1,0,-1,312,8
"411",15,15,0.797525857024413,1,1,1,376,9
"412",15,16,0.743937200616769,-1,1,-1,240,8
"413",15,17,0.836922530584661,1,0,-1,960,7
"414",15,18,0.876162513456442,1,1,1,183,8
"415",15,19,0.792936114743733,1,0,-1,376,7
"416",15,20,0.687818911432519,-1,0,1,312,8
"417",15,21,0.631652338565808,-1,0,1,255,9
"418",15,22,0.688120725369035,-1,0,1,256,10
"419",15,23,0.591762208764669,1,1,1,111,11
"420",15,24,0.459620547238136,1,0,-1,471,10
"421",15,25,0.401554302287484,-1,1,-1,488,9
"422",15,26,0.327222861236266,1,0,-1,671,8
"423",15,27,0.251387751258521,-1,1,-1,127,7
"424",15,28,0.205064220167979,-1,0,1,240,8
"425",15,29,0.218324470809234,1,0,-1,256,7
"426",15,30,0.245967297426098,-1,1,-1,240,6
"427",15,31,0.194009000854262,-1,0,1,535,7
"428",15,32,0.131712857993251,-1,0,1,143,8
"429",15,33,0.145444727118937,-1,1,-1,280,7
"430",15,34,0.145484187880629,-1,1,-1,231,6
"431",15,35,0.110362540319918,-1,1,-1,160,5
"432",15,36,0.211420529758863,1,1,1,200,6
"433",16,1,0.553800428286195,-1,1,-1,904,-1
"434",16,2,0.489479767180372,-1,0,1,342,0
"435",16,3,0.580434201258721,-1,0,1,321,1
"436",16,4,0.550964094562525,-1,0,1,237,2
"437",16,5,0.597289454713161,-1,0,1,154,3
"438",16,6,0.507325979367341,-1,0,1,250,4
"439",16,7,0.499258665339716,-1,0,1,167,5
"440",16,8,0.517139385650347,-1,0,1,84,6
"441",16,9,0.569740408590139,-1,0,1,59,7
"442",16,10,0.674129340943676,1,0,-1,150,6
"443",16,11,0.646100286554188,1,1,1,343,7
"444",16,12,0.699157706637755,-1,1,-1,245,6
"445",16,13,0.676169469846256,1,0,-1,220,5
"446",16,14,0.575395850237949,-1,0,1,394,6
"447",16,15,0.66037585102299,1,0,-1,237,5
"448",16,16,0.696416788731814,1,0,-1,263,4
"449",16,17,0.66752737589965,1,1,1,218,5
"450",16,18,0.60130095482002,1,1,1,221,6
"451",16,19,0.649977040290674,1,1,1,86,7
"452",16,20,0.641564411846684,-1,1,-1,129,6
"453",16,21,0.624842050779907,1,0,-1,219,5
"454",16,22,0.53317530606351,1,1,1,206,6
"455",16,23,0.460562254864646,-1,1,-1,211,5
"456",16,24,0.4727431824158,-1,1,-1,64,4
"457",16,25,0.531711379606201,1,0,-1,130,3
"458",16,26,0.442794876889054,1,1,1,394,4
"459",16,27,0.412379087538906,-1,1,-1,213,3
"460",16,28,0.381324574243617,-1,0,1,285,4
"461",16,29,0.28783993839771,-1,0,1,262,5
"462",16,30,0.187775840651583,1,0,-1,128,4
"463",16,31,0.230626250967353,1,0,-1,190,3
"464",16,32,0.248372735076294,-1,1,-1,223,2
"465",16,33,0.235644375113308,-1,0,1,208,3
"466",16,34,0.19313691807915,-1,0,1,258,4
"467",16,35,0.105662552315387,-1,0,1,152,5
"468",16,36,0.183684342986931,-1,0,1,399,6
"469",17,1,0.450931633310392,-1,1,-1,1523,-1
"470",17,2,0.435765397128951,1,0,-1,1208,-2
"471",17,3,0.47988377883477,-1,1,-1,1366,-3
"472",17,4,0.615383914037901,-1,1,-1,1297,-4
"473",17,5,0.617820605699333,-1,0,1,899,-3
"474",17,6,0.572252103861162,1,0,-1,423,-4
"475",17,7,0.554854721569531,-1,0,1,1042,-3
"476",17,8,0.44138039785849,-1,0,1,617,-2
"477",17,9,0.372070008060301,1,1,1,353,-1
"478",17,10,0.306201499936512,-1,0,1,405,0
"479",17,11,0.237816090905604,-1,0,1,346,1
"480",17,12,0.24769716824294,1,0,-1,1251,0
"481",17,13,0.201197426976291,-1,0,1,533,1
"482",17,14,0.337772387739507,-1,0,1,452,2
"483",17,15,0.397806861152729,-1,1,-1,266,1
"484",17,16,0.38642973748908,-1,1,-1,283,0
"485",17,17,0.395812528548377,1,0,-1,293,-1
"486",17,18,0.353330727683806,-1,1,-1,435,-2
"487",17,19,0.391073380528761,1,0,-1,350,-3
"488",17,20,0.529516637244002,1,0,-1,256,-4
"489",17,21,0.569106023143032,1,1,1,338,-3
"490",17,22,0.491679629055377,-1,1,-1,516,-4
"491",17,23,0.539530516290568,-1,1,-1,2098,-5
"492",17,24,0.584584534667249,-1,0,1,291,-4
"493",17,25,0.579316399389806,-1,0,1,574,-3
"494",17,26,0.68235756423426,1,0,-1,278,-4
"495",17,27,0.651456586001397,1,1,1,252,-3
"496",17,28,0.736784280469634,1,0,-1,380,-4
"497",17,29,0.758712838345015,-1,0,1,124,-3
"498",17,30,0.735001987034963,1,0,-1,419,-4
"499",17,31,0.773422518515695,1,1,1,335,-3
"500",17,32,0.824363434719445,1,1,1,461,-2
"501",17,33,0.795068184085402,1,1,1,247,-1
"502",17,34,0.722989903057963,1,1,1,823,0
"503",17,35,0.720601655214311,1,0,-1,295,-1
"504",17,36,0.61303121852997,-1,1,-1,279,-2
"505",18,1,0.442248217854649,NA,NA,NA,NA,NA
"506",18,2,0.489998236021817,-1,1,-1,3036,-1
"507",18,3,0.45394648289765,-1,0,1,2064,0
"508",18,4,0.381260922413519,-1,0,1,4149,1
"509",18,5,0.337162465611022,-1,0,1,1051,2
"510",18,6,0.351340917850818,-1,0,1,1417,3
"511",18,7,0.364754272036723,-1,0,1,1053,4
"512",18,8,0.404227399171853,1,0,-1,2785,3
"513",18,9,0.522583747834097,1,1,1,740,4
"514",18,10,0.467854347017246,1,1,1,1501,5
"515",18,11,0.567337536028842,-1,1,-1,770,4
"516",18,12,0.632687361340107,1,0,-1,441,3
"517",18,13,0.65262883667384,-1,1,-1,477,2
"518",18,14,0.561632508796135,-1,1,-1,718,1
"519",18,15,0.605882982055195,1,0,-1,861,0
"520",18,16,0.541442703560902,1,1,1,825,1
"521",18,17,0.477709264729386,-1,1,-1,1142,0
"522",18,18,0.658396004762362,1,0,-1,711,-1
"523",18,19,0.723195196073926,1,1,1,823,0
"524",18,20,0.6612897492286,-1,1,-1,1529,-1
"525",18,21,0.692297680385557,-1,0,1,1339,0
"526",18,22,0.637985162205899,1,0,-1,1446,-1
"527",18,23,0.648101574713489,-1,0,1,848,0
"528",18,24,0.594499236761397,1,0,-1,691,-1
